Flop0,Flop1,Flop2,Turn,River,Chips,Hands0,Hands1,Action0,Action1,Action2,Action3,Action4,Action5,Action6,Action7,Action8,Action9,,
4,7,10,-1,-1,138.45,26,36,1,3,4,3,4,3,9,6,-1,-1,,
50,42,18,24,51,542.7,15,46,0,2,2,-2,2,-2,4,6,-1,-1,,
4,7,10,-1,-1,247.1,22,31,1,3,4,3,4,3,4,6,-1,-1,,
36,21,40,22,29,639.2,39,51,0,2,2,-2,4,3,7,-1,-1,-1,,
4,7,9,-1,-1,146.5,30,20,1,3,4,3,4,2,6,-1,-1,-1,,
20,46,45,6,43,511.2,40,41,0,2,2,3,2,-2,2,-2,6,-1,,
4,8,11,-1,-1,269.2,30,44,1,3,4,2,4,3,4,9,7,-1,,
5,7,2,12,48,224.15,11,19,0,3,4,2,3,3,6,-1,-1,-1,,
4,6,10,-1,-1,193,30,4,1,4,4,4,2,2,6,-1,-1,-1,,
7,24,11,23,3,470.6,12,14,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,262.25,8,32,1,3,4,3,4,4,6,-1,-1,-1,,
21,18,46,43,19,490.1,20,0,0,2,3,3,2,-2,4,7,-1,-1,,
5,7,10,-1,-1,241.75,30,40,1,2,-2,2,4,3,4,6,-1,-1,,
35,5,41,-1,-1,290.25,17,30,0,2,2,-2,6,-1,-1,-1,-1,-1,,
4,-1,-1,-1,-1,440.6,-1,-1,1,3,4,8,-1,-1,-1,-1,-1,-1,,
44,27,29,1,32,432.6,20,0,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,297.75,40,34,1,3,4,3,4,4,6,-1,-1,-1,,
-1,-1,-1,-1,-1,314.85,5,3,0,2,6,-1,-1,-1,-1,-1,-1,-1,,
-1,-1,-1,-1,-1,414.1,-1,-1,1,8,-1,-1,-1,-1,-1,-1,-1,-1,,
-1,-1,-1,-1,-1,398.1,-1,-1,0,8,-1,-1,-1,-1,-1,-1,-1,-1,,
-1,-1,-1,-1,-1,330.85,10,24,1,-2,6,-1,-1,-1,-1,-1,-1,-1,,
5,14,42,44,1,332.85,33,34,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,396.1,28,40,1,3,4,3,4,4,6,-1,-1,-1,,
27,1,12,44,16,413.2,47,21,0,2,4,2,-2,2,-2,6,-1,-1,,
4,6,9,-1,-1,314.85,19,24,1,3,4,4,3,4,3,6,-1,-1,,
28,43,2,24,8,334.35,17,7,0,3,2,-2,2,-2,4,7,-1,-1,,
4,7,10,-1,-1,392.7,25,39,1,4,4,3,4,3,4,6,-1,-1,,
20,7,1,14,-1,417.7,-1,-1,0,2,3,8,-1,-1,-1,-1,-1,-1,,
4,6,-1,-1,-1,307.85,8,13,1,3,2,2,6,-1,-1,-1,-1,-1,,
29,24,15,38,21,434,35,34,0,2,2,3,6,-1,-1,-1,-1,-1,,
7,7,7,-1,-1,170,42,51,1,2,9,-2,6,-1,-1,-1,-1,-1,,
36,5,34,25,19,192.5,26,44,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,570.5,49,4,1,3,4,3,4,4,6,-1,-1,-1,,
5,11,30,37,43,210,42,49,0,2,4,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,552.5,35,36,1,3,4,4,2,6,-1,-1,-1,-1,,
12,42,37,26,6,512.5,14,20,0,2,4,3,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,249,29,35,1,3,4,2,4,6,-1,-1,-1,-1,,
11,10,21,2,18,1345.5,30,49,0,2,3,4,4,4,7,-1,-1,-1,,
5,7,9,-1,-1,381,48,38,1,2,-2,4,4,4,6,-1,-1,-1,,
49,9,12,8,38,404.1,42,36,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,1321.5,22,2,1,4,4,4,4,6,-1,-1,-1,-1,,
38,35,20,29,43,1371.5,23,15,0,2,2,-2,2,-2,2,-2,6,-1,,
4,7,10,-1,-1,350.8,40,34,1,3,4,3,4,3,4,3,6,-1,,
12,5,35,20,10,626.3,37,36,0,3,3,3,3,4,6,-1,-1,-1,,
5,7,9,-1,-1,1095.5,48,22,1,2,-2,2,2,4,6,-1,-1,-1,,
42,48,49,3,14,356.5,47,46,0,2,2,-2,2,3,3,6,-1,-1,,
4,7,11,-1,-1,1360.1,29,41,1,3,4,3,4,2,2,6,-1,-1,,
4,47,5,28,6,396,24,26,0,2,3,3,9,-2,6,-1,-1,-1,,
5,7,10,-1,-1,1320.1,43,46,1,2,-2,2,2,3,6,-1,-1,-1,,
5,11,50,14,3,783.55,2,0,0,2,2,-2,2,-2,4,6,-1,-1,,
4,7,10,-1,-1,709.95,51,28,1,3,4,3,4,3,4,6,-1,-1,,
10,26,19,29,40,427.7,12,50,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,1064.8,46,2,1,3,4,4,4,6,-1,-1,-1,-1,,
42,45,14,1,0,560.8,35,26,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,668.9,7,51,1,4,4,4,4,6,-1,-1,-1,-1,,
9,26,42,24,19,1024.3,48,34,0,2,4,4,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,465.7,4,17,1,3,4,4,2,6,-1,-1,-1,-1,,
32,27,21,36,19,469.2,51,44,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,1019.8,6,7,1,3,4,4,4,6,-1,-1,-1,-1,,
11,45,36,29,0,394.2,48,40,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,1092.8,43,49,1,3,4,3,4,4,6,-1,-1,-1,,
42,39,38,5,4,1092.55,9,7,0,2,4,4,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,393.95,32,50,1,3,4,4,2,3,7,-1,-1,-1,,
23,21,1,41,47,955,43,46,0,2,3,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,272.8,3,39,1,3,2,4,2,6,-1,-1,-1,-1,,
39,19,40,41,14,317.95,45,49,0,2,4,2,-2,4,7,-1,-1,-1,,
4,6,9,-1,-1,1168.05,50,18,1,3,4,4,3,4,6,-1,-1,-1,,
48,31,5,37,43,164.8,20,39,0,3,4,2,-2,4,6,-1,-1,-1,,
4,6,9,-1,-1,1062.5,26,38,1,4,4,4,3,4,6,-1,-1,-1,,
41,10,17,45,32,1227.05,51,35,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,257.45,24,23,1,3,4,4,4,6,-1,-1,-1,-1,,
22,31,12,46,37,1244.05,8,11,0,2,4,2,-2,4,7,-1,-1,-1,,
4,6,9,-1,-1,239.45,20,17,1,3,4,4,3,4,6,-1,-1,-1,,
42,49,20,34,43,1062.25,51,50,0,2,3,3,3,6,-1,-1,-1,-1,,
5,7,9,-1,-1,164.55,41,37,1,2,-2,2,9,6,-1,-1,-1,-1,,
29,10,13,2,46,1236.55,30,42,0,2,2,2,-2,6,-1,-1,-1,-1,,
4,10,10,-1,-1,244.45,38,31,1,3,4,2,9,6,-1,-1,-1,-1,,
27,36,11,46,41,1533.5,17,18,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,385.9,13,37,1,3,4,4,4,6,-1,-1,-1,-1,,
47,23,25,33,35,397.4,30,36,0,2,4,2,9,-2,6,-1,-1,-1,,
4,6,11,-1,-1,1521.5,31,37,1,3,4,4,2,3,6,-1,-1,-1,,
14,31,49,6,21,1492.75,19,35,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,424.65,32,12,1,3,4,3,4,4,6,-1,-1,-1,,
48,6,31,33,11,1445.75,50,12,0,2,3,4,3,2,-2,6,-1,-1,,
5,7,9,-1,-1,468.65,38,39,1,2,-2,4,2,4,3,7,-1,-1,,
7,20,6,51,12,691.6,4,36,0,2,3,2,-2,2,-2,6,-1,-1,,
4,6,9,-1,-1,567.5,50,18,1,3,2,4,3,4,3,7,-1,-1,,
34,17,16,28,29,732.1,49,0,0,2,2,-2,4,3,7,-1,-1,-1,,
4,7,9,-1,-1,523,19,51,1,3,4,3,4,2,6,-1,-1,-1,,
41,36,32,3,19,616,49,18,0,2,4,3,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,638.1,46,14,1,3,4,2,4,6,-1,-1,-1,-1,,
4,22,27,39,18,543.6,35,29,0,2,2,-2,2,9,6,-1,-1,-1,,
4,7,12,-1,-1,709,25,38,1,3,2,3,4,9,6,-1,-1,-1,,
31,30,37,49,46,1157.2,36,4,0,2,2,2,-2,6,-1,-1,-1,-1,,
4,10,10,-1,-1,186.05,35,39,1,3,4,2,9,6,-1,-1,-1,-1,,
18,0,26,50,13,1121.95,27,35,0,2,2,-2,4,3,7,-1,-1,-1,,
4,7,9,-1,-1,218.3,51,31,1,3,4,3,4,2,6,-1,-1,-1,,
15,35,26,8,45,216.4,29,22,0,2,3,9,-2,6,-1,-1,-1,-1,,
5,8,8,-1,-1,1119.45,44,47,1,2,-2,2,3,6,-1,-1,-1,-1,,
23,9,34,50,47,816.6,39,22,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,366.4,17,29,1,3,4,3,4,4,6,-1,-1,-1,,
25,11,41,30,21,547,6,50,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,171.2,37,2,1,3,4,4,4,6,-1,-1,-1,-1,,
21,19,43,42,31,298.4,18,2,0,3,2,-2,2,-2,4,7,-1,-1,,
4,7,10,-1,-1,883.1,20,27,1,4,4,3,4,3,4,6,-1,-1,,
7,1,42,35,32,918.6,43,11,0,2,4,2,-2,4,6,-1,-1,-1,,
4,6,9,-1,-1,262.4,31,37,1,3,4,4,3,4,6,-1,-1,-1,,
38,35,3,26,18,107.9,46,12,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,607.1,16,10,1,4,4,4,4,6,-1,-1,-1,-1,,
26,34,6,32,29,1039.6,7,50,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,139,3,27,1,3,4,3,4,4,6,-1,-1,-1,,
51,17,20,38,4,598.7,10,48,0,2,4,3,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,115,23,26,1,3,4,2,2,6,-1,-1,-1,-1,,
45,49,50,46,11,189.5,23,7,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,987.6,30,24,1,4,4,4,4,6,-1,-1,-1,-1,,
41,50,23,47,14,193.5,13,8,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,983.2,16,5,1,4,4,4,4,6,-1,-1,-1,-1,,
5,34,32,14,12,78.1,40,45,0,3,4,4,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,634.2,13,19,1,4,4,4,2,6,-1,-1,-1,-1,,
20,22,14,49,45,125.1,50,12,0,3,3,2,9,6,-1,-1,-1,-1,,
5,10,10,-1,-1,1050.2,38,36,1,2,-2,2,9,6,-1,-1,-1,-1,,
22,49,51,2,24,925.1,30,47,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,249.7,28,40,1,3,4,4,4,6,-1,-1,-1,-1,,
37,12,23,24,41,932.6,20,22,0,2,2,3,2,-2,6,-1,-1,-1,,
4,8,12,-1,-1,241.7,36,0,1,3,4,2,2,9,6,-1,-1,-1,,
29,22,10,33,34,236.35,12,0,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,1171.8,43,4,1,4,4,4,4,6,-1,-1,-1,-1,,
38,29,26,25,36,627.2,19,51,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,83.6,43,5,1,3,4,4,4,6,-1,-1,-1,-1,,
49,25,9,22,41,87.1,21,42,0,3,4,3,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,622.7,11,50,1,4,4,2,4,6,-1,-1,-1,-1,,
49,44,20,5,43,200.35,51,35,0,3,2,-2,2,9,-2,6,-1,-1,,
4,7,12,-1,-1,1206.5,46,6,1,4,4,3,4,2,3,6,-1,-1,,
6,25,39,5,21,93.2,19,45,0,3,4,3,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,613.7,30,20,1,4,4,2,4,6,-1,-1,-1,-1,,
39,14,16,42,20,625.2,12,4,0,2,4,4,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,81.2,33,18,1,3,4,4,2,6,-1,-1,-1,-1,,
41,46,4,23,50,88.3,14,39,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,616.7,2,1,1,4,4,4,4,6,-1,-1,-1,-1,,
5,25,33,29,37,620.3,14,8,0,2,4,2,-2,4,6,-1,-1,-1,,
4,6,9,-1,-1,84.3,12,7,1,3,4,4,3,4,6,-1,-1,-1,,
20,11,5,4,18,84.05,33,6,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,620.05,25,32,1,4,4,4,4,6,-1,-1,-1,-1,,
34,48,43,6,41,106.65,27,20,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,596.05,15,35,1,4,4,4,4,6,-1,-1,-1,-1,,
9,12,48,36,0,608.65,40,24,0,2,2,-2,2,-2,3,6,-1,-1,,
4,7,10,-1,-1,92.25,31,13,1,3,4,3,4,3,2,6,-1,-1,,
25,33,31,47,45,688.15,36,32,0,2,2,-2,6,-1,-1,-1,-1,-1,,
4,8,8,-1,-1,12.25,46,24,1,3,2,9,6,-1,-1,-1,-1,-1,,
32,21,30,31,1,24,44,36,0,3,9,6,-1,-1,-1,-1,-1,-1,,
6,6,6,-1,-1,675.9,19,45,1,2,-2,6,-1,-1,-1,-1,-1,-1,,
3,10,48,51,22,657.4,44,11,0,2,4,2,-2,3,6,-1,-1,-1,,
4,6,9,-1,-1,41.5,7,29,1,3,4,4,3,2,6,-1,-1,-1,,
26,23,18,4,45,680.9,29,27,0,2,3,6,-1,-1,-1,-1,-1,-1,,
5,5,5,-1,-1,17.5,48,10,1,9,-2,6,-1,-1,-1,-1,-1,-1,,
13,20,0,49,9,156,45,32,0,3,4,3,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,701,48,10,1,4,4,2,2,6,-1,-1,-1,-1,,
17,49,33,34,12,720.5,20,18,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,135.5,3,43,1,3,4,4,4,6,-1,-1,-1,-1,,
23,32,5,17,30,148.2,22,0,0,3,3,3,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,705.6,27,38,1,4,2,2,4,6,-1,-1,-1,-1,,
30,26,36,18,43,737.1,29,41,0,2,2,-2,2,-2,3,6,-1,-1,,
4,7,10,-1,-1,116.2,13,40,1,3,4,3,4,3,2,6,-1,-1,,
41,29,19,39,40,16.2,18,31,0,3,9,-2,6,-1,-1,-1,-1,-1,,
4,7,7,-1,-1,836.6,28,13,1,4,4,3,6,-1,-1,-1,-1,-1,,
29,27,51,32,45,836.35,46,49,0,2,6,-1,-1,-1,-1,-1,-1,-1,,
5,5,5,-1,-1,15.95,24,3,1,9,6,-1,-1,-1,-1,-1,-1,-1,,
39,0,1,35,18,394,26,3,0,2,2,-2,2,3,6,-1,-1,-1,,
4,7,11,-1,-1,306,49,2,1,3,2,3,4,9,6,-1,-1,-1,,
47,48,27,44,19,671.1,49,15,0,2,3,3,4,4,6,-1,-1,-1,,
5,7,9,-1,-1,809.1,21,29,1,2,-2,2,4,4,6,-1,-1,-1,,
9,29,5,16,10,778.1,51,15,0,2,4,2,-2,4,7,-1,-1,-1,,
4,6,9,-1,-1,798,50,6,1,3,4,4,3,4,6,-1,-1,-1,,
24,10,51,38,25,688.1,50,30,0,2,2,-2,2,-2,4,6,-1,-1,,
4,7,10,-1,-1,887,29,49,1,3,4,3,4,3,4,6,-1,-1,,
2,38,5,48,3,892.75,36,42,0,2,2,3,3,4,7,-1,-1,-1,,
4,8,10,-1,-1,681.85,6,50,1,3,4,2,2,4,6,-1,-1,-1,,
10,44,15,14,50,776.25,43,5,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,797.35,29,31,1,3,4,3,4,4,6,-1,-1,-1,,
31,22,44,14,8,853.5,37,34,0,2,2,-2,2,-2,4,7,-1,-1,,
4,7,10,-1,-1,770.85,40,45,1,3,4,3,4,3,4,6,-1,-1,,
49,32,18,25,12,813.5,33,41,0,2,2,-2,2,-2,4,7,-1,-1,,
4,7,10,-1,-1,933.35,46,47,1,3,4,3,4,3,4,6,-1,-1,,
14,1,4,15,45,1004.85,46,34,0,2,3,3,2,-2,2,-2,6,-1,,
5,7,10,-1,-1,741.5,37,36,1,2,-2,2,4,3,4,3,7,-1,,
21,27,47,31,50,1370.35,42,34,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,845.5,16,44,1,3,4,3,4,4,6,-1,-1,-1,,
2,49,50,3,4,945.5,5,17,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,1267.35,14,42,1,3,4,3,4,4,6,-1,-1,-1,,
51,6,19,32,17,929,45,34,0,2,4,2,-2,3,6,-1,-1,-1,,
4,6,9,-1,-1,1282.85,39,44,1,3,4,4,3,2,6,-1,-1,-1,,
11,44,5,21,41,982.5,7,26,0,2,3,3,3,4,7,-1,-1,-1,,
5,7,9,-1,-1,1228.85,51,50,1,2,-2,2,2,4,6,-1,-1,-1,,
14,44,21,17,4,808.5,39,12,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,1559.35,42,30,1,3,4,4,4,6,-1,-1,-1,-1,,
8,5,44,12,6,1517.35,0,3,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,849,49,26,1,3,4,4,4,6,-1,-1,-1,-1,,
16,33,26,45,22,253.5,47,48,0,2,2,-2,2,-2,4,7,-1,-1,,
4,7,10,-1,-1,347.1,34,21,1,3,4,3,4,3,4,6,-1,-1,,
48,7,13,8,0,462.6,43,51,0,2,2,-2,2,-2,4,6,-1,-1,,
4,7,10,-1,-1,347.1,12,21,1,3,4,3,4,3,4,6,-1,-1,,
41,47,37,0,32,428.85,20,13,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,529.45,40,33,1,3,4,3,4,4,6,-1,-1,-1,,
9,8,24,12,32,491.35,18,16,0,2,2,3,4,3,6,-1,-1,-1,,
4,8,10,-1,-1,465.95,45,5,1,3,4,2,4,2,6,-1,-1,-1,,
20,51,12,9,42,391.7,44,15,0,2,2,-2,2,-2,4,7,-1,-1,,
4,7,10,-1,-1,564.6,28,22,1,3,4,3,4,3,4,6,-1,-1,,
37,43,3,24,20,1306.5,5,13,0,3,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,72,2,10,1,4,4,3,4,4,6,-1,-1,-1,,
1,49,13,26,12,1292.5,42,2,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,85.5,23,35,1,3,4,4,4,6,-1,-1,-1,-1,,
36,23,45,51,37,484.6,25,33,0,2,2,-2,2,-2,3,7,-1,-1,,
4,7,10,-1,-1,470.2,41,46,1,3,4,3,4,3,2,6,-1,-1,,
42,39,40,31,28,73.5,49,32,0,2,9,6,-1,-1,-1,-1,-1,-1,,
6,6,6,-1,-1,1304,35,44,1,2,-2,6,-1,-1,-1,-1,-1,-1,,
48,1,25,3,40,402.6,49,42,0,2,2,-2,2,-2,2,-2,6,-1,,
4,7,10,-1,-1,551.7,16,26,1,3,4,3,4,3,2,3,7,-1,,
47,45,25,-1,-1,575.1,-1,-1,0,2,2,8,-1,-1,-1,-1,-1,-1,,
4,-1,-1,-1,-1,378.7,19,28,1,3,4,2,6,-1,-1,-1,-1,-1,,
48,5,49,-1,-1,521.1,-1,-1,0,2,3,2,8,-1,-1,-1,-1,-1,,
5,-1,-1,-1,-1,431.7,42,47,1,2,-2,2,2,6,-1,-1,-1,-1,,
50,27,49,22,33,443.6,40,32,0,2,2,-2,4,3,6,-1,-1,-1,,
4,7,9,-1,-1,508.2,12,25,1,3,4,3,4,2,6,-1,-1,-1,,
35,13,42,34,18,451.7,11,12,0,3,3,2,-2,4,6,-1,-1,-1,,
4,6,9,-1,-1,498.1,29,14,1,4,2,4,3,4,6,-1,-1,-1,,
17,44,2,42,25,424.85,19,49,0,2,2,-2,2,-2,4,7,-1,-1,,
4,7,10,-1,-1,522.55,47,15,1,3,4,3,4,3,4,6,-1,-1,,
41,34,29,50,9,572.55,38,44,0,2,2,2,-2,2,3,6,-1,-1,,
4,9,13,-1,-1,411.85,6,42,1,3,4,2,3,4,9,6,-1,-1,,
49,31,35,3,34,409.5,14,21,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,973.9,18,36,1,3,4,4,4,6,-1,-1,-1,-1,,
9,12,44,38,39,991.7,8,34,0,3,3,3,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,411.5,21,14,1,4,2,2,4,6,-1,-1,-1,-1,,
45,47,37,2,30,393,50,42,0,2,2,3,4,3,6,-1,-1,-1,,
4,8,10,-1,-1,1022.2,19,27,1,3,4,2,4,2,6,-1,-1,-1,,
37,45,6,28,36,930.2,8,26,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,483.5,29,3,1,4,4,4,4,6,-1,-1,-1,-1,,
45,42,26,36,17,487.1,43,24,0,2,2,-2,2,-2,2,-2,6,-1,,
4,7,10,-1,-1,926.2,40,11,1,3,4,3,4,3,4,3,7,-1,,
38,24,50,1,27,759.2,42,9,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,653.6,40,28,1,3,4,3,4,4,6,-1,-1,-1,,
8,19,51,2,1,768.45,31,21,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,643.35,46,43,1,3,4,3,4,4,6,-1,-1,-1,,
39,5,43,11,23,666.85,45,48,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,744.45,38,27,1,3,4,3,4,4,6,-1,-1,-1,,
35,24,7,25,4,689.35,15,45,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,719.45,37,11,1,3,4,4,4,6,-1,-1,-1,-1,,
10,1,47,2,35,714.45,45,33,0,2,3,2,-2,2,-2,2,-2,6,,
5,8,11,-1,-1,690.55,36,38,1,2,-2,4,3,4,3,4,3,7,,
6,10,20,7,51,1294.05,25,27,0,2,2,3,2,-2,6,-1,-1,-1,,
4,8,12,-1,-1,325.15,11,23,1,3,4,2,2,9,6,-1,-1,-1,,
5,21,32,14,17,1211.9,46,51,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,355.3,50,26,1,3,4,4,4,6,-1,-1,-1,-1,,
30,1,15,19,25,1225.4,28,50,0,2,3,2,3,6,-1,-1,-1,-1,,
5,9,9,-1,-1,341.3,43,29,1,2,-2,2,9,6,-1,-1,-1,-1,,
38,43,47,19,33,1442.5,23,41,0,2,3,4,3,4,7,-1,-1,-1,,
5,7,9,-1,-1,733.6,30,44,1,2,-2,4,2,4,6,-1,-1,-1,,
38,33,45,46,13,768.1,10,9,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,1405.1,29,3,1,4,4,4,4,6,-1,-1,-1,-1,,
42,41,15,0,11,763.7,48,36,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,1408.6,39,10,1,4,4,4,4,6,-1,-1,-1,-1,,
8,17,23,7,49,1065.4,47,38,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,1103.3,31,44,1,4,4,4,4,6,-1,-1,-1,-1,,
6,34,22,0,37,1057,45,35,0,2,4,2,-2,3,7,-1,-1,-1,,
4,6,9,-1,-1,1110.8,25,28,1,3,4,4,3,2,6,-1,-1,-1,,
6,30,18,17,32,349.5,31,23,0,2,2,-2,2,-2,4,6,-1,-1,,
4,7,10,-1,-1,590,29,22,1,3,4,3,4,3,4,6,-1,-1,,
23,0,6,13,26,1102.3,48,21,0,2,2,-2,2,-2,3,6,-1,-1,,
4,7,10,-1,-1,1061.8,18,47,1,3,4,3,4,3,2,6,-1,-1,,
17,20,36,34,11,1338.3,51,14,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,824.8,44,42,1,3,4,4,4,6,-1,-1,-1,-1,,
23,4,16,34,25,421.25,32,24,0,2,2,-2,2,3,4,7,-1,-1,,
4,7,11,-1,-1,515.25,22,20,1,3,4,3,4,2,4,6,-1,-1,,
32,42,48,11,31,826,30,28,0,3,2,3,2,-2,4,2,-2,6,,
7,10,12,-1,-1,1335.8,45,47,1,2,2,-2,4,3,4,4,3,7,,
32,48,40,11,47,683.75,51,24,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,252.25,41,6,1,3,4,3,4,4,6,-1,-1,-1,,
4,17,30,22,49,224.25,20,28,0,2,2,-2,3,3,7,-1,-1,-1,,
4,7,9,-1,-1,711.25,6,5,1,3,4,3,2,2,6,-1,-1,-1,,
39,22,8,14,35,1347,9,1,0,3,3,2,3,3,9,-2,6,-1,,
5,9,11,-1,-1,813.3,38,51,1,2,-2,4,2,2,2,9,6,-1,,
42,38,19,9,16,535.7,14,11,0,3,3,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,1624.1,2,39,1,4,2,4,4,6,-1,-1,-1,-1,,
9,26,39,34,46,539.2,16,23,0,3,3,3,2,-2,4,7,-1,-1,,
5,7,10,-1,-1,1619.6,51,45,1,2,-2,2,4,3,4,6,-1,-1,,
40,4,46,7,48,1088.4,20,28,0,2,2,-2,2,-2,9,-2,6,-1,,
4,7,10,-1,-1,1068.4,2,45,1,3,2,3,2,3,2,9,7,-1,,
30,28,25,29,26,347.25,44,19,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,802.5,49,18,1,3,4,4,4,6,-1,-1,-1,-1,,
24,42,7,16,6,802.25,28,18,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,347,38,33,1,3,4,3,4,4,6,-1,-1,-1,,
10,2,38,4,16,754,20,28,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,154,5,46,1,3,4,4,4,6,-1,-1,-1,-1,,
27,14,44,20,48,738,40,16,0,2,2,-2,2,3,6,-1,-1,-1,,
4,7,11,-1,-1,169.1,46,43,1,3,4,3,4,9,6,-1,-1,-1,,
18,6,42,23,39,779.25,16,47,0,2,3,3,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,366.7,22,49,1,3,2,2,2,6,-1,-1,-1,-1,,
27,49,16,19,43,385.4,9,39,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,758.25,5,29,1,4,4,4,4,6,-1,-1,-1,-1,,
11,8,1,19,30,462.2,36,28,0,2,4,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,677.25,39,29,1,3,4,4,2,6,-1,-1,-1,-1,,
25,31,3,37,36,168.3,41,24,0,2,3,3,9,6,-1,-1,-1,-1,,
5,7,10,-1,-1,375.5,45,47,1,2,-2,2,2,6,-1,-1,-1,-1,,
45,4,22,7,16,156.6,17,14,0,3,4,3,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,391.1,23,41,1,4,4,2,2,6,-1,-1,-1,-1,,
46,39,3,34,27,375,9,16,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,423,43,47,1,3,4,3,4,4,6,-1,-1,-1,,
27,20,8,11,28,414.6,47,44,0,2,2,2,-2,6,-1,-1,-1,-1,,
4,10,10,-1,-1,132.6,12,25,1,3,4,2,9,6,-1,-1,-1,-1,,
43,20,46,11,21,428.5,31,50,0,2,2,-2,4,4,7,-1,-1,-1,,
