Flop0,Flop1,Flop2,Turn,River,Chips,Hands0,Hands1,Action0,Action1,Action2,Action3,Action4,Action5,Action6,Action7,Action8,Action9
5,7,9,-1,-1,792,-1,-1,0,2,3,4,4,4,7,-1,-1,-1
37,48,42,27,7,253.45,17,12,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,404,18,2,0,2,4,4,4,6,-1,-1,-1,-1
19,43,21,30,51,241.2,49,5,1,3,2,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,415.75,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
30,23,13,40,0,558.5,6,11,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,766.5,48,1,0,2,4,4,3,6,-1,-1,-1,-1
21,3,27,10,39,290.7,-1,-1,0,3,2,-2,2,3,4,7,-1,-1
4,7,11,-1,-1,409.2,8,23,1,4,2,3,4,2,4,6,-1,-1
39,2,9,5,7,617,1,14,0,2,4,3,4,6,-1,-1,-1,-1
4,6,8,-1,-1,706,23,46,1,3,4,2,4,6,-1,-1,-1,-1
12,24,34,11,35,186.7,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
5,7,9,-1,-1,512.7,25,5,1,4,4,4,4,6,-1,-1,-1,-1
13,51,43,31,40,647.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,673.5,41,17,1,3,4,3,4,4,6,-1,-1,-1
13,25,31,35,42,629.5,22,12,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,691,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
31,43,21,15,26,674.5,42,0,0,2,2,-2,4,4,6,-1,-1,-1
4,7,9,-1,-1,645,36,22,1,3,4,3,4,4,6,-1,-1,-1
43,31,29,11,20,211.3,41,28,1,3,4,3,4,3,2,6,-1,-1
4,7,10,-1,-1,486.3,-1,-1,0,2,2,-2,2,-2,3,7,-1,-1
11,43,16,39,33,656,18,19,1,3,4,2,2,2,6,-1,-1,-1
4,8,10,-1,-1,662.5,-1,-1,0,2,2,3,3,3,7,-1,-1,-1
0,26,36,42,4,913.5,39,40,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,404.5,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
8,0,19,49,30,286.8,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,410.3,43,14,1,4,4,4,4,6,-1,-1,-1,-1
11,3,32,17,50,743,48,49,1,2,9,-2,6,-1,-1,-1,-1,-1
7,7,7,-1,-1,480.5,-1,-1,0,2,2,9,7,-1,-1,-1,-1,-1
21,26,30,7,46,1109.5,38,14,0,2,4,2,-2,2,-2,6,-1,-1
4,6,9,-1,-1,517,-1,-1,1,3,4,4,3,4,3,7,-1,-1
36,12,4,23,13,1173,45,46,0,2,3,2,3,6,-1,-1,-1,-1
5,9,9,-1,-1,453,42,38,1,2,-2,2,9,6,-1,-1,-1,-1
48,28,32,27,21,518,38,34,0,2,3,3,4,2,-2,6,-1,-1
5,7,9,-1,-1,428,35,36,1,2,-2,2,4,2,3,6,-1,-1
2,30,17,27,3,515.25,42,33,1,2,-2,4,4,4,6,-1,-1,-1
5,7,9,-1,-1,429.75,50,39,0,2,3,4,4,4,6,-1,-1,-1
28,23,11,49,6,475.25,-1,-1,0,2,3,3,9,-2,7,-1,-1,-1
5,7,10,-1,-1,469.25,50,51,1,2,-2,2,2,9,6,-1,-1,-1
51,33,43,42,47,493.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,848,14,49,1,3,4,3,4,4,6,-1,-1,-1
19,8,44,48,4,547,43,39,0,2,2,-2,2,-2,2,-2,6,-1
4,7,10,-1,-1,793.5,45,32,1,3,4,3,4,3,4,3,6,-1
22,44,9,19,6,441.5,37,43,1,2,-2,2,2,9,6,-1,-1,-1
5,7,9,-1,-1,925,45,21,0,2,3,3,3,3,6,-1,-1,-1
10,1,26,37,27,643.6,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,671.5,11,15,1,3,4,3,4,4,6,-1,-1,-1
30,3,37,17,50,621.1,29,21,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,693,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
6,49,23,27,48,644.6,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
4,7,10,-1,-1,669,18,50,1,3,4,3,4,3,4,6,-1,-1
42,38,41,19,23,564.6,13,30,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,748.5,37,9,0,2,4,4,3,6,-1,-1,-1,-1
12,14,30,32,0,504.6,26,49,1,2,-2,4,4,2,6,-1,-1,-1
5,7,9,-1,-1,807.5,43,51,0,2,3,4,4,3,6,-1,-1,-1
17,31,36,13,51,358.6,50,19,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,953,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
36,13,16,15,26,409.6,31,47,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,900.5,44,50,0,2,4,4,4,6,-1,-1,-1,-1
27,47,32,21,42,804.5,34,22,1,2,-2,4,3,4,9,6,-1,-1
5,8,12,-1,-1,409.5,-1,-1,0,2,3,2,-2,2,9,7,-1,-1
3,11,27,41,2,445.1,42,39,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,864,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
19,39,12,36,6,1246,47,49,0,2,2,6,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,401.5,45,40,1,2,9,6,-1,-1,-1,-1,-1,-1
16,51,8,39,41,505,26,40,0,2,2,-2,4,3,6,-1,-1,-1
4,7,9,-1,-1,351,6,9,1,3,4,3,4,2,6,-1,-1,-1
25,1,33,38,19,1649,4,43,0,2,4,4,4,6,-1,-1,-1,-1
4,6,9,-1,-1,398,9,6,1,3,4,4,4,6,-1,-1,-1,-1
10,44,43,33,41,628.1,49,7,1,3,4,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,678.5,17,19,0,2,4,3,4,6,-1,-1,-1,-1
12,5,41,50,39,516.5,42,36,1,3,4,3,4,3,4,3,6,-1
4,7,10,-1,-1,338.5,10,14,0,2,2,-2,2,-2,2,-2,6,-1
25,15,8,27,33,400,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
6,10,12,-1,-1,1803,20,40,1,3,4,3,4,4,6,-1,-1,-1
6,4,17,13,8,631.6,36,49,1,2,-2,2,2,2,6,-1,-1,-1
5,7,9,-1,-1,674,-1,-1,0,2,3,3,3,3,7,-1,-1,-1
45,33,31,12,4,402,-1,-1,0,2,3,9,-2,7,-1,-1,-1,-1
5,8,8,-1,-1,1828.5,42,46,1,2,-2,2,3,6,-1,-1,-1,-1
31,14,43,3,4,1607.5,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
4,7,9,-1,-1,437,20,21,1,3,4,3,4,2,6,-1,-1,-1
36,30,45,38,28,1570.5,12,48,0,2,4,4,3,6,-1,-1,-1,-1
4,6,8,-1,-1,472.5,8,18,1,3,4,4,2,6,-1,-1,-1,-1
25,3,28,4,40,844.6,12,32,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,458,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
23,14,36,11,45,927.1,4,8,0,2,2,3,4,4,6,-1,-1,-1
4,8,10,-1,-1,400,26,51,1,3,4,2,4,4,6,-1,-1,-1
28,35,26,6,16,423.5,4,48,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,2271,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
17,40,1,42,23,1613.5,29,30,1,2,-2,4,3,4,2,6,-1,-1
5,8,10,-1,-1,439,-1,-1,0,2,3,2,-2,4,3,7,-1,-1
10,12,30,41,19,1830,-1,-1,0,2,3,3,4,3,7,-1,-1,-1
5,7,9,-1,-1,222,51,18,1,2,-2,2,4,2,6,-1,-1,-1
51,27,49,32,30,1744,-1,-1,0,2,3,2,-2,4,7,-1,-1,-1
4,6,9,-1,-1,398,34,25,1,3,2,2,3,4,6,-1,-1,-1
14,32,23,38,24,1679,30,31,0,2,2,3,3,9,-2,6,-1,-1
4,8,10,-1,-1,460,-1,-1,1,3,4,2,2,2,9,7,-1,-1
48,37,43,26,22,2140,38,14,0,2,4,3,4,6,-1,-1,-1,-1
5,7,9,-1,-1,397.5,3,27,1,3,4,2,4,6,-1,-1,-1,-1
9,4,13,14,24,1846.5,0,44,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,687,40,51,0,2,4,4,4,6,-1,-1,-1,-1
8,50,35,19,43,404,44,51,1,2,9,-2,6,-1,-1,-1,-1,-1
7,7,7,-1,-1,400,47,48,0,2,2,9,6,-1,-1,-1,-1,-1
25,40,11,15,50,1644,51,34,0,2,2,-2,4,4,6,-1,-1,-1
4,7,9,-1,-1,886,16,24,1,3,4,3,4,4,6,-1,-1,-1
11,21,5,47,41,1740,-1,-1,0,2,3,2,-2,4,4,7,-1,-1
5,8,10,-1,-1,786,39,49,1,2,-2,4,3,4,4,6,-1,-1
29,7,48,27,16,588,47,30,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,433,44,31,0,2,2,-2,4,3,6,-1,-1,-1
20,30,16,40,43,561.75,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
4,7,10,-1,-1,458.25,26,42,1,3,4,3,4,3,4,6,-1,-1
38,20,44,3,31,501.25,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1
4,6,8,-1,-1,517.75,26,36,1,3,4,2,4,6,-1,-1,-1,-1
20,46,42,12,18,535.75,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,481.25,0,40,1,3,4,3,4,4,6,-1,-1,-1
15,7,28,14,22,370,20,31,0,2,2,3,3,4,6,-1,-1,-1
4,8,10,-1,-1,429.5,6,18,1,3,4,2,2,4,6,-1,-1,-1
14,7,24,27,18,404,-1,-1,0,2,3,2,-2,4,7,-1,-1,-1
4,6,9,-1,-1,659.75,32,33,1,3,2,4,3,4,6,-1,-1,-1
46,42,23,26,33,77,38,34,1,3,2,9,6,-1,-1,-1,-1,-1
4,8,8,-1,-1,420.6,-1,-1,0,2,2,3,7,-1,-1,-1,-1,-1
17,9,0,25,22,513,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1
4,6,8,-1,-1,383.5,37,5,1,3,4,4,2,6,-1,-1,-1,-1
51,4,43,15,32,460.5,-1,-1,0,2,2,2,9,-2,7,-1,-1,-1
4,11,11,-1,-1,667.75,35,47,1,3,4,2,2,3,6,-1,-1,-1
0,5,23,14,39,525.5,-1,-1,1,3,4,3,4,4,3,7,-1,-1
4,7,9,-1,-1,370,37,25,0,2,2,-2,4,2,-2,6,-1,-1
9,11,34,35,27,457.5,49,20,1,3,4,4,3,4,6,-1,-1,-1
4,6,9,-1,-1,437.5,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1
1,2,15,10,33,413.5,50,9,1,4,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,1113.75,-1,-1,0,3,2,-2,4,4,7,-1,-1,-1
32,44,41,21,3,173.8,37,45,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,400,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
38,30,42,41,6,479,36,14,0,2,4,4,3,6,-1,-1,-1,-1
4,6,8,-1,-1,415.5,9,16,1,3,4,4,2,6,-1,-1,-1,-1
33,18,17,47,46,256,34,45,1,3,4,3,2,3,9,6,-1,-1
4,7,10,-1,-1,403.6,-1,-1,0,2,2,-2,2,-2,3,7,-1,-1
40,39,35,21,32,449,51,27,1,3,4,2,2,4,6,-1,-1,-1
4,8,10,-1,-1,1089.25,-1,-1,0,2,2,3,3,4,7,-1,-1,-1
13,47,25,42,16,563,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1
4,6,8,-1,-1,400,26,48,1,3,4,2,4,6,-1,-1,-1,-1
41,7,34,28,17,505.5,-1,-1,1,3,4,3,4,3,4,3,7,-1
4,7,10,-1,-1,405.6,46,44,0,2,2,-2,2,-2,2,-2,6,-1
29,19,27,24,0,343.1,38,28,0,3,3,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,566.1,22,2,1,4,2,4,4,6,-1,-1,-1,-1
22,10,19,30,39,101.5,-1,-1,0,2,9,7,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,545.2,48,49,1,2,3,6,-1,-1,-1,-1,-1,-1
46,35,34,36,9,400,22,18,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,200,48,31,0,2,2,-2,4,4,6,-1,-1,-1
23,42,8,14,12,404,50,11,1,3,4,4,3,4,3,6,-1,-1
4,6,9,-1,-1,130.5,0,4,0,2,4,2,-2,2,-2,6,-1,-1
37,50,28,48,5,419.5,1,22,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,114,47,24,0,3,4,4,4,6,-1,-1,-1,-1
41,3,51,49,1,396,39,40,0,3,4,2,-2,4,6,-1,-1,-1
4,6,9,-1,-1,201.5,42,29,1,4,4,4,3,4,6,-1,-1,-1
33,0,35,17,23,418,46,32,0,2,3,3,2,9,6,-1,-1,-1
5,7,11,-1,-1,429,45,48,1,2,-2,2,4,9,6,-1,-1,-1
21,6,33,10,44,837.5,-1,-1,0,2,7,-1,-1,-1,-1,-1,-1,-1
4,4,4,-1,-1,9,48,0,1,9,6,-1,-1,-1,-1,-1,-1,-1
40,45,19,2,26,822.5,43,29,1,3,4,2,4,3,6,-1,-1,-1
4,6,8,-1,-1,389.5,50,39,0,2,4,3,2,-2,6,-1,-1,-1
27,38,51,15,21,912,33,26,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,382,34,41,1,3,4,4,4,6,-1,-1,-1,-1
30,28,25,39,38,878.5,51,33,0,2,3,4,4,4,6,-1,-1,-1
5,7,9,-1,-1,414.5,9,50,1,2,-2,4,4,4,6,-1,-1,-1
20,1,47,51,19,874.25,32,23,0,2,3,3,4,6,-1,-1,-1,-1
4,6,8,-1,-1,418.25,10,6,1,3,2,2,4,6,-1,-1,-1,-1
30,37,40,1,5,941.75,47,44,0,2,2,3,6,-1,-1,-1,-1,-1
7,7,7,-1,-1,350.25,18,16,1,2,9,-2,6,-1,-1,-1,-1,-1
9,37,49,7,40,1143,45,5,1,3,4,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,547.5,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
42,51,36,19,39,1188.5,49,1,1,2,-2,4,4,3,4,3,6,-1
5,7,10,-1,-1,499,8,16,0,2,3,4,2,-2,2,-2,6,-1
38,9,12,7,35,1388,50,39,0,2,9,6,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,299,26,25,1,2,9,6,-1,-1,-1,-1,-1,-1
21,18,1,36,33,1688.5,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
4,6,8,-1,-1,398,49,29,1,3,4,2,2,6,-1,-1,-1,-1
33,47,18,0,41,1602.5,-1,-1,0,2,3,2,-2,2,-2,4,7,-1
5,8,11,-1,-1,483.5,31,30,1,2,-2,4,3,4,3,4,6,-1
51,4,13,41,2,1446.5,22,10,0,2,2,3,3,2,-2,6,-1,-1
4,8,10,-1,-1,639,-1,-1,1,3,4,2,2,2,9,7,-1,-1
48,7,46,47,15,2130.5,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
4,7,9,-1,-1,353,36,50,1,3,4,3,4,2,6,-1,-1,-1
24,33,41,14,51,2060.5,22,6,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,422.5,2,0,0,2,4,4,4,6,-1,-1,-1,-1
7,41,42,0,6,2048.5,10,47,0,2,4,3,3,6,-1,-1,-1,-1
4,6,8,-1,-1,434,19,35,1,3,4,2,2,6,-1,-1,-1,-1
27,50,19,20,23,2008.5,42,35,1,2,-2,2,4,4,6,-1,-1,-1
5,7,9,-1,-1,471.5,45,17,0,2,3,3,4,4,6,-1,-1,-1
2,45,41,13,18,1920.5,9,43,0,2,2,-2,4,2,-2,6,-1,-1
4,7,9,-1,-1,559,27,47,1,3,4,3,4,4,3,6,-1,-1
36,21,7,35,10,1828.5,15,20,1,2,-2,4,4,4,3,6,-1,-1
5,7,9,-1,-1,650,16,28,0,2,3,4,4,2,-2,6,-1,-1
17,10,24,15,50,515.5,14,26,0,2,2,-2,3,4,6,-1,-1,-1
4,7,9,-1,-1,277.1,25,45,1,3,4,3,2,4,6,-1,-1,-1
35,39,11,5,51,411.5,21,6,1,4,4,4,3,4,6,-1,-1,-1
4,6,9,-1,-1,257.5,44,36,0,3,4,2,-2,4,6,-1,-1,-1
44,43,29,15,11,419,19,18,0,2,3,6,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,60,12,48,1,9,-2,6,-1,-1,-1,-1,-1,-1
47,17,0,1,42,986.5,33,35,1,2,3,6,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,330.5,-1,-1,0,2,9,7,-1,-1,-1,-1,-1,-1
44,15,45,26,25,288.8,2,3,1,3,2,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,407.9,48,17,0,2,3,3,4,6,-1,-1,-1,-1
23,32,38,22,51,1296,24,39,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,219.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
39,28,50,46,40,1335,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,178.5,29,36,1,3,4,3,4,4,6,-1,-1,-1
44,49,41,16,36,168.8,5,51,1,3,2,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,526.9,46,38,0,2,3,3,3,6,-1,-1,-1,-1
13,42,50,44,26,1305,41,16,0,2,2,-2,4,4,6,-1,-1,-1
4,7,9,-1,-1,354.5,43,22,1,3,4,3,4,4,6,-1,-1,-1
27,15,24,43,41,113.9,51,10,1,2,9,6,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,579.9,50,39,0,2,2,6,-1,-1,-1,-1,-1,-1
9,40,0,32,47,1284.25,20,43,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,373.75,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
21,7,11,6,2,111.65,12,18,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,581.65,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
38,35,10,33,20,1285.75,8,44,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,371.25,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
47,24,43,12,44,1297.25,27,38,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,359.25,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
25,48,14,31,7,156.75,8,49,1,3,4,2,2,9,6,-1,-1,-1
4,8,12,-1,-1,535.15,3,50,0,2,2,3,2,3,6,-1,-1,-1
34,21,33,44,13,121,49,20,1,3,9,6,-1,-1,-1,-1,-1,-1
4,6,6,-1,-1,278,16,35,0,2,3,6,-1,-1,-1,-1,-1,-1
36,35,20,6,33,1327.75,45,25,0,2,3,3,4,6,-1,-1,-1,-1
4,6,8,-1,-1,326.75,9,19,1,3,2,2,4,6,-1,-1,-1,-1
9,51,13,22,45,1335.25,-1,-1,0,2,3,2,-2,4,4,7,-1,-1
5,8,10,-1,-1,318.25,28,31,1,2,-2,4,3,4,4,6,-1,-1
11,41,26,39,7,1269.25,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,383.75,33,24,1,3,4,4,4,6,-1,-1,-1,-1
38,6,17,31,24,120,34,42,1,9,-2,6,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,378.5,-1,-1,0,2,3,7,-1,-1,-1,-1,-1,-1
20,22,39,15,12,195.5,50,1,0,2,4,4,2,-2,6,-1,-1,-1
4,6,8,-1,-1,494.9,48,27,1,3,4,4,4,3,6,-1,-1,-1
10,27,6,20,31,1294.25,42,39,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,357.25,16,48,0,2,4,4,4,6,-1,-1,-1,-1
36,13,41,4,28,1282.25,33,14,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,368.75,16,51,1,3,4,4,4,6,-1,-1,-1,-1
12,18,50,34,36,1428.75,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,220.75,17,24,1,3,4,3,4,4,6,-1,-1,-1
34,3,19,5,30,1389.25,6,14,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,405.5,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
5,38,42,47,48,144.1,-1,-1,0,2,9,7,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,374.5,24,27,1,2,3,6,-1,-1,-1,-1,-1,-1
45,42,21,26,41,406.1,38,30,0,2,4,3,2,-2,6,-1,-1,-1
4,6,8,-1,-1,398,31,44,1,3,4,2,4,3,6,-1,-1,-1
3,35,39,6,24,290.1,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1
4,6,8,-1,-1,513.5,33,48,1,3,4,2,4,6,-1,-1,-1,-1
27,13,20,29,22,252.1,42,26,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,551,16,8,0,2,2,-2,2,-2,4,6,-1,-1
48,42,18,13,23,204,43,47,1,2,9,6,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,329,-1,-1,0,2,9,7,-1,-1,-1,-1,-1,-1
29,39,0,23,37,318.35,32,24,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,524,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1
42,49,28,29,36,66,4,27,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,93.5,14,2,0,3,4,4,4,6,-1,-1,-1,-1
26,45,34,16,42,75.5,37,2,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,79.5,39,20,0,3,4,4,4,6,-1,-1,-1,-1
46,9,39,11,29,82.8,26,49,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,70.9,1,22,1,4,4,4,4,6,-1,-1,-1,-1
17,48,36,10,26,86.4,39,46,1,2,-2,4,3,4,4,6,-1,-1
5,8,10,-1,-1,66.9,-1,-1,0,3,3,2,-2,4,4,7,-1,-1
6,23,5,46,43,109,-1,-1,0,3,2,-2,4,3,7,-1,-1,-1
4,7,9,-1,-1,42,4,31,1,4,4,3,4,2,6,-1,-1,-1
23,28,41,3,19,82.5,46,51,0,2,4,4,3,6,-1,-1,-1,-1
4,6,8,-1,-1,67,4,40,1,3,4,4,2,6,-1,-1,-1,-1
28,13,51,20,50,70,45,26,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,78.1,38,0,1,4,4,4,4,6,-1,-1,-1,-1
43,47,24,26,4,69.6,45,17,0,3,3,4,3,3,6,-1,-1,-1
5,7,9,-1,-1,78.1,36,44,1,2,-2,4,2,2,6,-1,-1,-1
32,38,21,41,23,69.35,36,26,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,77.85,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
39,48,37,41,0,835,36,43,1,2,3,4,4,2,6,-1,-1,-1
6,8,10,-1,-1,402,-1,-1,0,2,2,4,4,3,7,-1,-1,-1
13,35,29,17,31,46.45,5,47,0,3,4,3,4,6,-1,-1,-1,-1
4,6,8,-1,-1,98.05,46,24,1,4,4,2,4,6,-1,-1,-1,-1
12,36,33,2,6,1095.5,28,20,1,3,2,2,3,6,-1,-1,-1,-1
4,9,9,-1,-1,421.5,44,43,0,2,2,9,-2,6,-1,-1,-1,-1
43,18,4,0,30,642,28,40,1,3,4,3,4,3,4,2,6,-1
4,7,10,-1,-1,874.5,-1,-1,0,2,2,-2,2,-2,2,3,7,-1
25,13,31,35,6,977.5,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1
4,6,8,-1,-1,538.5,36,4,1,3,4,2,4,6,-1,-1,-1,-1
28,44,19,17,47,873.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,641,49,35,1,3,4,3,4,4,6,-1,-1,-1
32,9,8,51,43,845.5,30,38,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,668.5,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
46,23,18,6,19,896.5,30,41,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,616.5,29,43,0,2,4,4,4,6,-1,-1,-1,-1
35,32,28,21,14,534,48,1,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,400,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
40,4,42,36,21,394,34,51,1,2,-2,2,3,4,4,6,-1,-1
5,8,10,-1,-1,578.5,43,3,0,2,3,2,-2,4,4,6,-1,-1
4,17,35,16,34,531.5,43,39,0,2,2,-2,2,-2,4,6,-1,-1
4,7,10,-1,-1,416,8,12,1,3,4,3,2,3,4,6,-1,-1
46,1,27,32,10,402,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1
4,6,8,-1,-1,398,49,34,1,3,4,2,4,6,-1,-1,-1,-1
12,4,16,9,0,650.5,34,17,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,400,51,26,1,3,4,4,4,6,-1,-1,-1,-1
18,23,16,21,0,505.5,50,6,0,2,3,4,3,4,6,-1,-1,-1
5,7,9,-1,-1,323.1,33,49,1,2,-2,4,2,4,6,-1,-1,-1
25,24,11,36,35,505.25,37,26,0,2,3,2,3,4,3,6,-1,-1
5,9,11,-1,-1,399.75,22,39,1,2,-2,4,2,4,9,6,-1,-1
29,42,31,14,50,404,41,18,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,407.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
47,23,2,1,51,431.5,-1,-1,0,2,3,4,3,4,7,-1,-1,-1
5,7,9,-1,-1,379.5,36,38,1,2,-2,4,2,4,6,-1,-1,-1
37,8,7,0,19,675.25,42,49,1,2,-2,4,4,4,6,-1,-1,-1
5,7,9,-1,-1,831.85,-1,-1,0,2,3,4,4,4,7,-1,-1,-1
36,34,19,47,21,702.75,24,33,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,803.85,0,40,1,3,4,4,4,6,-1,-1,-1,-1
42,27,29,39,38,507.5,2,6,1,3,4,4,4,6,-1,-1,-1,-1
4,7,9,-1,-1,347,18,26,0,2,4,-2,4,4,6,-1,-1,-1
13,22,37,11,38,455,48,39,0,2,3,2,3,6,-1,-1,-1,-1
5,9,9,-1,-1,399.5,34,32,1,2,-2,2,9,6,-1,-1,-1,-1
13,8,25,46,39,765.6,37,21,0,2,2,-2,2,-2,4,6,-1,-1
4,7,10,-1,-1,535.5,28,26,1,3,2,3,4,3,4,6,-1,-1
26,48,19,8,2,727.75,51,11,1,3,4,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,776.35,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
29,12,51,4,40,819.25,-1,-1,0,2,3,4,4,4,7,-1,-1,-1
5,7,9,-1,-1,684.35,38,39,1,2,-2,4,4,4,6,-1,-1,-1
11,42,30,51,8,763.25,24,47,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,739.35,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
45,21,15,22,4,954.1,25,49,0,2,2,3,4,4,6,-1,-1,-1
4,8,10,-1,-1,356,40,38,1,3,4,2,4,4,6,-1,-1,-1
