Flop0,Flop1,Flop2,Turn,River,Chips,Hands0,Hands1,Action0,Action1,Action2,Action3,Action4,Action5,Action6,Action7,Action8,Action9
4,7,9,-1,-1,327.25,18,14,1,3,4,3,4,4,6,-1,-1,-1
7,25,17,15,48,69.3,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
4,7,10,-1,-1,176.6,28,47,1,3,4,3,4,3,4,6,-1,-1
34,21,31,24,46,63.8,36,33,0,2,2,3,4,4,6,-1,-1,-1
4,8,10,-1,-1,181.1,29,41,1,3,4,2,4,4,6,-1,-1,-1
16,51,29,8,42,130,19,31,1,3,4,3,4,3,2,6,-1,-1
4,7,10,-1,-1,275.55,48,10,0,2,2,-2,2,-2,3,6,-1,-1
32,37,28,1,34,225.1,36,16,0,2,2,3,3,3,6,-1,-1,-1
4,8,10,-1,-1,347.75,41,9,1,3,4,2,2,2,6,-1,-1,-1
6,44,32,16,17,54,27,24,0,2,9,6,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,351.05,41,48,1,9,-2,6,-1,-1,-1,-1,-1,-1
32,10,50,31,4,98,29,39,0,2,2,-2,4,3,6,-1,-1,-1
4,7,9,-1,-1,88.55,40,45,1,3,4,3,4,2,6,-1,-1,-1
14,11,2,44,43,107.5,13,50,1,2,-2,2,3,4,4,6,-1,-1
5,8,10,-1,-1,297.05,27,26,0,2,3,2,-2,4,4,6,-1,-1
37,19,45,16,39,381.6,30,32,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,190.75,2,47,0,2,2,-2,4,3,6,-1,-1,-1
41,28,25,24,30,176,36,35,0,2,3,2,9,6,-1,-1,-1,-1
5,9,9,-1,-1,332.55,50,40,1,2,-2,2,9,6,-1,-1,-1,-1
38,16,25,11,8,79.5,18,50,1,2,-2,2,2,2,6,-1,-1,-1
5,7,9,-1,-1,161.2,20,23,0,3,3,3,3,3,6,-1,-1,-1
17,8,25,26,37,60.5,6,23,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,179.7,13,42,0,3,4,4,4,6,-1,-1,-1,-1
21,4,23,7,50,42.8,22,51,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,83.55,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
49,33,35,9,11,58.5,21,20,0,2,3,4,4,4,6,-1,-1,-1
5,7,9,-1,-1,181.5,15,13,1,2,-2,4,4,4,6,-1,-1,-1
27,49,4,10,2,74,34,28,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,165.5,46,22,0,2,4,4,4,6,-1,-1,-1,-1
42,1,47,25,0,350.2,40,39,1,3,4,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,221.25,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
47,16,23,45,36,148.4,-1,-1,0,2,2,3,3,3,7,-1,-1,-1
4,8,10,-1,-1,146.55,46,24,1,3,4,2,2,2,6,-1,-1,-1
0,35,38,16,45,94.1,-1,-1,0,3,3,3,4,7,-1,-1,-1,-1
4,6,8,-1,-1,86.55,37,28,1,4,2,2,4,6,-1,-1,-1,-1
29,0,10,26,38,383.7,44,46,1,2,9,-2,6,-1,-1,-1,-1,-1
7,7,7,-1,-1,206,39,37,0,2,2,9,6,-1,-1,-1,-1,-1
24,49,26,14,9,75.1,32,34,1,3,4,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,104.55,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
30,35,9,2,21,177.7,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,411.5,39,44,1,3,4,3,4,4,6,-1,-1,-1
9,47,18,32,43,335.5,22,26,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,218.1,41,30,0,2,4,4,4,6,-1,-1,-1,-1
23,31,25,13,10,165.7,24,33,0,2,2,3,4,4,6,-1,-1,-1
4,8,10,-1,-1,423,11,35,1,3,4,2,4,4,6,-1,-1,-1
18,5,40,42,20,65.6,12,13,1,3,4,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,113.05,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
1,22,51,40,38,189.2,8,10,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,399,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
1,14,46,21,9,79.6,42,10,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,98.05,11,24,1,4,4,4,4,6,-1,-1,-1,-1
16,20,45,50,13,104,15,10,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,188.35,34,1,1,4,4,4,4,6,-1,-1,-1,-1
33,44,8,24,35,187.7,50,15,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,399.6,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
44,31,42,48,20,318.5,27,46,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,233.7,0,47,0,2,2,-2,4,3,6,-1,-1,-1
44,18,46,39,25,559.25,0,15,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,200,32,27,0,3,4,4,4,6,-1,-1,-1,-1
43,28,21,33,9,260.5,19,32,1,4,4,2,4,3,6,-1,-1,-1
4,6,8,-1,-1,180,12,34,0,3,4,3,2,-2,6,-1,-1,-1
25,23,44,26,5,189.3,27,50,1,2,-2,2,2,9,6,-1,-1,-1
5,7,9,-1,-1,396.1,-1,-1,0,2,3,3,3,3,7,-1,-1,-1
31,4,7,42,33,69.9,47,1,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,219.85,28,44,0,2,2,-2,4,3,6,-1,-1,-1
2,49,17,6,5,537.25,45,10,1,2,-2,2,4,4,6,-1,-1,-1
5,7,9,-1,-1,222,13,50,0,2,3,3,4,4,6,-1,-1,-1
27,40,30,20,41,107.8,36,50,0,2,2,-2,4,4,6,-1,-1,-1
4,7,9,-1,-1,211.5,47,37,1,3,4,3,4,4,6,-1,-1,-1
38,18,28,31,27,367.1,37,35,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,217.3,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
10,2,13,41,1,330.25,43,35,1,2,-2,2,4,2,6,-1,-1,-1
5,7,9,-1,-1,219.75,-1,-1,0,2,3,3,4,3,7,-1,-1,-1
34,35,17,21,43,206,50,41,0,2,2,3,3,2,-2,6,-1,-1
4,8,10,-1,-1,53.3,-1,-1,1,3,4,2,2,4,9,7,-1,-1
8,34,17,13,31,125.1,15,51,1,3,4,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,200,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1
18,20,29,0,21,502.75,51,26,1,3,4,9,6,-1,-1,-1,-1,-1
4,8,8,-1,-1,255.5,45,28,0,2,2,9,6,-1,-1,-1,-1,-1
22,35,13,19,32,259.8,-1,-1,0,2,3,3,4,7,-1,-1,-1,-1
4,6,8,-1,-1,68.95,51,23,1,3,2,2,4,6,-1,-1,-1,-1
17,22,6,51,1,385.8,43,29,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,197.3,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
42,39,21,16,4,252.25,41,28,1,9,-2,6,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,505.5,-1,-1,0,2,3,7,-1,-1,-1,-1,-1,-1
21,6,20,0,50,390.3,46,32,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,192.3,35,33,0,2,2,-2,2,-2,4,6,-1,-1
27,26,18,30,39,383.75,50,8,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,203,48,12,0,2,4,4,4,6,-1,-1,-1,-1
1,21,30,33,27,216.55,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
4,6,8,-1,-1,219.85,37,5,1,3,4,2,2,6,-1,-1,-1,-1
47,5,22,4,11,130.4,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,202,44,16,1,4,4,4,4,6,-1,-1,-1,-1
31,32,19,2,43,197.5,33,16,1,3,2,2,9,6,-1,-1,-1,-1
4,9,10,-1,-1,201.5,34,28,0,2,2,9,-2,6,-1,-1,-1,-1
28,14,16,37,42,246.3,46,31,0,2,3,3,4,4,6,-1,-1,-1
5,7,9,-1,-1,80.95,5,29,1,2,-2,2,4,4,6,-1,-1,-1
18,19,40,12,1,126.9,47,23,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,204.3,51,26,0,2,4,4,4,6,-1,-1,-1,-1
50,44,26,49,37,265.8,-1,-1,1,3,4,4,2,3,7,-1,-1,-1
4,6,8,-1,-1,60.95,30,48,0,2,4,4,2,-2,6,-1,-1,-1
41,33,8,11,12,516.5,29,50,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,240.25,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
10,17,0,5,27,199,41,21,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,399.5,33,32,0,2,2,-2,4,3,6,-1,-1,-1
20,7,21,19,13,423.8,29,22,0,2,2,-2,2,-2,3,6,-1,-1
4,7,10,-1,-1,200,32,24,1,3,4,3,4,3,2,6,-1,-1
8,15,20,21,38,245.8,45,49,0,2,2,-2,3,3,6,-1,-1,-1
4,7,9,-1,-1,80.45,48,2,1,3,2,3,2,2,6,-1,-1,-1
21,0,45,4,27,275.3,12,20,1,2,3,4,3,4,4,6,-1,-1
6,9,11,-1,-1,50.45,-1,-1,0,3,2,2,-2,4,4,7,-1,-1
40,13,23,15,4,41.3,18,14,1,2,-2,4,4,4,6,-1,-1,-1
5,7,9,-1,-1,86.55,-1,-1,0,2,3,4,4,4,7,-1,-1,-1
45,47,26,6,33,209,24,16,1,3,4,3,4,4,3,6,-1,-1
4,7,9,-1,-1,311.1,15,42,0,2,2,-2,4,2,-2,6,-1,-1
32,42,43,50,15,224,41,0,0,2,2,3,3,3,6,-1,-1,-1
4,8,10,-1,-1,190.5,26,16,1,3,4,2,2,9,6,-1,-1,-1
16,13,4,51,49,514,46,44,1,2,-2,2,9,6,-1,-1,-1,-1
5,9,9,-1,-1,241.25,-1,-1,0,2,3,2,9,7,-1,-1,-1,-1
43,6,33,24,5,306.8,-1,-1,1,4,4,2,4,3,7,-1,-1,-1
4,6,8,-1,-1,18.45,46,44,0,3,4,3,9,-2,6,-1,-1,-1
34,2,20,25,14,160.1,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
4,7,10,-1,-1,269.3,30,27,1,3,4,3,4,3,4,6,-1,-1
47,23,21,3,29,206.8,43,36,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,112.8,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
11,30,31,49,50,138.1,35,39,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,290.8,37,42,0,2,2,-2,4,3,6,-1,-1,-1
32,30,26,22,23,119.1,-1,-1,1,3,4,3,4,4,3,7,-1,-1
4,7,9,-1,-1,309.3,16,20,0,2,2,-2,4,2,-2,6,-1,-1
32,10,9,42,8,212.1,24,48,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,106.8,50,23,0,2,2,-2,4,4,6,-1,-1,-1
11,10,6,51,15,245,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1
4,6,9,-1,-1,272.2,29,50,1,3,4,4,3,4,6,-1,-1,-1
37,23,34,27,12,125.4,16,25,0,3,3,3,2,-2,4,6,-1,-1
5,7,10,-1,-1,300.8,45,42,1,2,-2,2,4,3,4,6,-1,-1
6,38,17,12,40,277.85,36,48,1,2,-2,2,2,6,-1,-1,-1,-1
5,7,9,-1,-1,45.2,42,45,0,2,3,3,9,6,-1,-1,-1,-1
30,49,37,33,41,404.6,19,22,1,2,-2,2,4,2,6,-1,-1,-1
5,7,9,-1,-1,206.5,17,47,0,2,3,3,4,3,6,-1,-1,-1
14,37,15,13,25,214.85,-1,-1,0,2,3,3,3,3,7,-1,-1,-1
5,7,9,-1,-1,103.55,39,41,1,2,-2,2,2,2,6,-1,-1,-1
10,12,45,5,43,319.6,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,291,24,26,1,3,4,3,4,4,6,-1,-1,-1
4,7,17,2,26,146.5,-1,-1,1,3,4,4,2,3,7,-1,-1,-1
4,6,8,-1,-1,278.3,25,50,0,2,4,4,2,-2,6,-1,-1,-1
8,30,45,27,50,328.6,29,36,1,2,-2,2,2,4,6,-1,-1,-1
5,7,9,-1,-1,280.5,-1,-1,0,2,3,3,3,4,7,-1,-1,-1
21,19,6,43,24,738.25,11,4,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,217.5,49,10,1,3,4,4,4,6,-1,-1,-1,-1
2,46,17,28,10,205.5,14,15,1,3,4,3,4,4,3,6,-1,-1
4,7,9,-1,-1,171.05,23,34,0,2,2,-2,4,2,-2,6,-1,-1
23,30,22,15,42,231.95,1,26,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,89.4,48,18,0,3,4,4,4,6,-1,-1,-1,-1
5,13,6,38,51,163.45,11,23,0,3,3,3,3,2,-2,6,-1,-1
5,7,9,-1,-1,258.8,29,28,1,2,-2,2,2,4,3,6,-1,-1
47,27,35,32,6,741.75,23,21,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,213.5,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1
44,2,8,12,25,256,-1,-1,1,3,4,3,4,4,3,7,-1,-1
4,7,9,-1,-1,257.1,51,32,0,2,2,-2,4,2,-2,6,-1,-1
37,31,23,50,44,231.45,18,43,0,2,2,-2,2,-2,2,-2,6,-1
4,7,10,-1,-1,88.8,29,51,1,3,2,3,4,3,4,3,6,-1
33,39,44,26,18,225,32,30,0,2,4,3,4,6,-1,-1,-1,-1
4,6,8,-1,-1,287.6,4,41,1,3,4,2,4,6,-1,-1,-1,-1
1,38,21,32,24,345.1,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,261.3,19,17,1,3,4,3,4,4,6,-1,-1,-1
0,45,44,32,29,784.75,22,48,0,2,4,3,4,6,-1,-1,-1,-1
4,6,8,-1,-1,202,19,49,1,3,4,2,4,6,-1,-1,-1,-1
6,15,27,44,4,213.8,40,19,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,161.55,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
22,46,9,27,35,220,3,1,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,143.3,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
40,21,28,39,42,453.9,32,34,1,3,6,-1,-1,-1,-1,-1,-1,-1
4,4,4,-1,-1,36.4,-1,-1,0,9,7,-1,-1,-1,-1,-1,-1,-1
12,14,16,41,48,329.6,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,275.8,26,46,1,3,4,4,4,6,-1,-1,-1,-1
12,48,19,1,27,512,-1,-1,0,2,3,4,2,-2,4,7,-1,-1
5,7,10,-1,-1,214.1,46,45,1,2,-2,4,4,3,4,6,-1,-1
40,18,36,6,25,246.5,-1,-1,1,3,4,4,3,4,3,7,-1,-1
4,6,9,-1,-1,264.4,23,42,0,2,4,2,-2,2,-2,6,-1,-1
16,2,10,0,43,222.6,6,19,1,4,4,2,3,4,6,-1,-1,-1
4,6,9,-1,-1,140.3,38,39,0,3,4,2,-2,4,6,-1,-1,-1
9,48,14,30,35,104.35,25,18,0,2,2,-2,4,2,-2,6,-1,-1
4,7,9,-1,-1,315.3,51,23,1,3,4,3,4,2,3,6,-1,-1
8,45,12,22,6,219.4,29,27,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,155.55,42,35,0,2,4,4,4,6,-1,-1,-1,-1
43,26,27,5,0,209.8,7,42,1,4,2,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,96.7,40,11,0,3,3,3,3,6,-1,-1,-1,-1
23,10,14,11,27,788,34,42,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,201,26,47,0,2,2,-2,2,-2,4,6,-1,-1
42,47,10,20,41,52.35,-1,-1,0,3,3,2,-2,4,4,7,-1,-1
5,8,10,-1,-1,366.3,30,29,1,2,-2,4,3,4,4,6,-1,-1
37,47,45,10,7,316.6,39,35,0,2,2,-2,2,-2,3,6,-1,-1
4,7,10,-1,-1,287.8,41,13,1,3,4,3,4,3,2,6,-1,-1
22,34,43,29,36,38.35,24,23,1,2,9,6,-1,-1,-1,-1,-1,-1
6,6,7,-1,-1,379.8,-1,-1,0,2,9,7,-1,-1,-1,-1,-1,-1
40,13,19,22,10,76.2,26,51,0,3,4,3,2,-2,6,-1,-1,-1
4,6,8,-1,-1,341.45,-1,-1,1,4,4,2,4,3,7,-1,-1,-1
46,26,20,12,45,205.6,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
4,7,9,-1,-1,156.8,6,5,1,3,4,3,4,2,6,-1,-1,-1
22,14,24,3,23,489.8,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,70.6,0,48,1,3,4,4,4,6,-1,-1,-1,-1
6,22,49,47,9,200,-1,-1,1,4,4,3,4,4,3,7,-1,-1
4,7,9,-1,-1,310.2,23,33,0,3,2,-2,4,2,-2,6,-1,-1
6,44,11,25,35,95.7,33,9,1,4,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,321.45,-1,-1,0,3,4,4,3,7,-1,-1,-1,-1
4,10,33,11,32,481.1,31,49,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,243.6,8,45,0,2,2,-2,2,-2,4,6,-1,-1
38,41,42,35,20,485.8,33,26,0,2,4,4,2,-2,6,-1,-1,-1
4,6,8,-1,-1,74.1,34,5,1,3,4,4,4,3,6,-1,-1,-1
29,26,40,36,8,214.5,35,30,1,3,4,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,165.3,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
20,14,17,47,8,245.5,12,48,1,3,4,3,4,4,3,6,-1,-1
4,7,9,-1,-1,133.3,0,3,0,2,2,-2,4,2,-2,6,-1,-1
19,47,22,51,23,91.5,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,323.05,3,18,1,4,4,4,4,6,-1,-1,-1,-1
33,25,20,46,7,102.8,37,18,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,310.85,17,51,0,2,4,4,4,6,-1,-1,-1,-1
8,22,6,28,35,96.8,-1,-1,0,2,2,-2,2,3,3,7,-1,-1
4,7,11,-1,-1,316.35,31,39,1,3,4,3,4,2,2,6,-1,-1
47,13,2,28,49,200,6,44,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,200,45,20,0,2,2,-2,4,3,6,-1,-1,-1
17,6,16,19,33,50.8,31,13,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,361.85,51,47,0,2,4,4,4,6,-1,-1,-1,-1
5,40,33,0,17,44.6,32,37,1,3,4,2,9,6,-1,-1,-1,-1
4,8,10,-1,-1,367.35,-1,-1,0,2,2,3,3,7,-1,-1,-1,-1
2,13,22,44,42,212.5,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,217.5,37,24,1,4,4,4,4,6,-1,-1,-1,-1
48,50,12,51,7,210.5,45,18,1,3,4,2,2,4,6,-1,-1,-1
4,8,10,-1,-1,219.3,37,13,0,2,2,3,3,4,6,-1,-1,-1
34,51,28,17,2,91.2,45,30,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,319.35,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
0,45,22,9,24,115.2,-1,-1,0,2,3,3,2,-2,4,7,-1,-1
5,7,10,-1,-1,293.85,19,17,1,2,-2,2,4,3,4,6,-1,-1
20,13,17,16,46,776,38,47,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,216,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1
5,15,40,17,13,53.2,31,8,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,355.35,42,32,0,2,2,-2,2,-2,4,6,-1,-1
46,38,2,37,39,225.1,34,14,0,3,3,2,2,9,6,-1,-1,-1
5,11,11,-1,-1,252,50,35,1,2,-2,2,2,9,6,-1,-1,-1
31,1,27,18,38,106.8,9,37,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,380.85,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
28,34,48,32,27,449.7,16,8,1,3,4,3,6,-1,-1,-1,-1,-1
4,7,7,-1,-1,26.9,20,40,0,2,9,-2,6,-1,-1,-1,-1,-1
38,6,46,1,23,136.3,45,10,1,3,4,2,2,4,2,6,-1,-1
4,8,10,-1,-1,350.85,43,44,0,2,2,3,3,2,3,6,-1,-1
3,16,42,6,51,275,49,29,0,2,3,3,2,-2,2,-2,6,-1
5,7,10,-1,-1,99.6,48,32,1,2,-2,2,2,3,4,3,6,-1
38,39,42,32,4,726.5,43,41,1,2,-2,4,3,4,2,3,6,-1
5,8,13,-1,-1,267.5,-1,-1,0,2,3,2,-2,2,9,-2,7,-1
15,13,23,7,17,73.8,37,38,1,2,9,6,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,412.35,-1,-1,0,2,9,7,-1,-1,-1,-1,-1,-1
41,11,40,15,18,146.1,2,30,1,4,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,339.55,44,9,0,3,4,4,3,6,-1,-1,-1,-1
16,17,27,39,7,140.1,48,15,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,345.05,1,12,1,4,4,4,4,6,-1,-1,-1,-1
51,40,35,50,11,996.5,49,27,0,2,3,2,-2,2,-2,6,-1,-1
4,6,9,-1,-1,202,-1,-1,1,3,2,4,3,4,3,7,-1,-1
15,6,35,39,26,413.9,20,4,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,220.1,42,3,1,4,4,4,4,6,-1,-1,-1,-1
35,36,15,23,41,147.4,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,336.55,20,24,1,4,4,4,4,6,-1,-1,-1,-1
44,12,24,4,1,145.4,-1,-1,1,3,2,4,4,3,7,-1,-1,-1
4,6,8,-1,-1,338.35,40,41,0,2,3,4,2,-2,6,-1,-1,-1
26,22,30,51,42,403.6,34,39,1,3,4,2,2,2,6,-1,-1,-1
4,8,10,-1,-1,228.1,29,38,0,2,2,3,3,3,6,-1,-1,-1
40,32,42,13,33,273.7,28,30,0,3,3,4,4,2,-2,6,-1,-1
5,7,9,-1,-1,355.4,18,50,1,2,-2,4,4,4,3,6,-1,-1
11,9,5,34,40,191.5,-1,-1,0,2,9,7,-1,-1,-1,-1,-1,-1
7,7,7,-1,-1,77.5,44,50,1,2,9,6,-1,-1,-1,-1,-1,-1
44,13,40,47,45,261.5,12,48,0,2,3,4,3,4,6,-1,-1,-1
5,7,9,-1,-1,365.2,39,32,1,2,-2,4,2,4,6,-1,-1,-1
39,7,2,48,36,1027,29,25,0,2,4,4,2,-2,6,-1,-1,-1
4,6,8,-1,-1,225.5,15,12,1,3,4,4,4,3,6,-1,-1,-1
9,1,15,18,26,297.5,23,11,0,3,3,2,3,3,2,-2,6,-1
5,9,11,-1,-1,327.7,-1,-1,1,2,-2,4,2,2,4,3,7,-1
40,28,43,50,19,344.7,-1,-1,0,2,2,7,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,30.65,11,8,1,2,9,6,-1,-1,-1,-1,-1,-1
25,44,47,7,13,515.5,49,16,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,206.5,1,43,1,4,4,4,4,6,-1,-1,-1,-1
5,29,25,34,48,1046.5,33,38,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,209.5,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
16,12,29,40,46,249.5,21,26,0,2,3,3,2,3,6,-1,-1,-1
5,7,11,-1,-1,198.5,34,30,1,2,-2,2,4,9,6,-1,-1,-1
10,21,8,3,0,319.45,49,16,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,54.4,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
35,51,14,31,3,321.25,48,20,0,2,2,-2,4,4,6,-1,-1,-1
4,7,9,-1,-1,52.4,50,4,1,3,4,3,4,4,6,-1,-1,-1
11,15,45,25,36,1089,48,24,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,202,50,22,1,3,4,4,4,6,-1,-1,-1,-1
50,44,30,23,26,1091.5,35,39,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,204,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
19,8,36,48,15,326.95,14,37,0,2,2,-2,4,3,6,-1,-1,-1
4,7,9,-1,-1,44.2,5,45,1,3,4,3,4,2,6,-1,-1,-1
12,6,34,30,46,478.8,-1,-1,0,3,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,239.9,3,14,1,4,4,3,4,4,6,-1,-1,-1
31,37,19,26,2,667.8,-1,-1,0,2,3,3,4,7,-1,-1,-1,-1
4,6,8,-1,-1,86.8,49,30,1,3,2,2,4,6,-1,-1,-1,-1
12,35,3,38,4,481.3,21,24,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,236.55,42,2,0,2,4,4,4,6,-1,-1,-1,-1
18,47,44,4,42,666.8,31,38,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,85.8,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
7,49,3,23,28,672.6,41,18,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,79.6,25,46,0,3,4,4,4,6,-1,-1,-1,-1
4,3,38,6,24,499.7,42,47,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,213.95,51,45,0,2,4,4,4,6,-1,-1,-1,-1
25,17,0,36,11,237.5,35,38,1,2,3,4,4,2,6,-1,-1,-1
6,8,10,-1,-1,200,-1,-1,0,2,2,4,4,3,7,-1,-1,-1
26,14,39,48,47,305,46,22,1,2,-2,2,4,4,6,-1,-1,-1
5,7,9,-1,-1,200,-1,-1,0,2,3,3,4,4,7,-1,-1,-1
41,14,18,43,13,470,-1,-1,0,3,3,3,3,3,7,-1,-1,-1
5,7,9,-1,-1,242.45,42,49,1,2,-2,2,2,2,6,-1,-1,-1
5,42,10,1,19,660.9,32,35,0,2,3,3,4,6,-1,-1,-1,-1
4,6,8,-1,-1,88.8,7,39,1,3,2,2,4,6,-1,-1,-1,-1
45,50,28,36,4,675.4,0,49,0,2,3,4,3,6,-1,-1,-1,-1
4,6,8,-1,-1,73.8,30,14,1,3,2,4,2,6,-1,-1,-1,-1
12,3,39,36,13,382.5,51,11,1,3,4,4,3,4,6,-1,-1,-1
4,6,9,-1,-1,326.95,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1
17,42,24,19,4,254.6,22,50,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,417.5,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
11,44,21,42,8,402.5,48,37,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,305.6,0,34,1,4,4,4,4,6,-1,-1,-1,-1
29,22,17,27,23,384.3,51,19,1,3,4,4,4,6,-1,-1,-1,-1
5,7,9,-1,-1,323.1,46,26,0,2,4,4,4,6,-1,-1,-1,-1
40,5,7,38,0,205.8,17,16,0,2,2,-2,4,4,6,-1,-1,-1
